Date,Close,High,Low,Open,Volume
2021-05-24,2698.456787109375,2726.9805333527083,2687.927904741218,2724.109019979575,813091
2021-05-25,2789.580078125,2797.4767417318108,2701.855417712192,2715.399298788291,2730112
2021-05-26,2815.614990234375,2821.6449820499884,2785.7510608409443,2813.939940577953,1250531
2021-05-27,2823.033447265625,2838.013085592711,2777.950582685142,2823.655515176559,2415085
2021-05-28,2814.753662109375,2836.864413138939,2805.612629240117,2831.456254954691,711383
2021-05-31,2849.97705078125,2861.893784659736,2810.350259317179,2812.1687909975863,2093635
2021-06-01,2805.46875,2854.858876738846,2790.24982159555,2838.012570368475,1194073
2021-06-02,2779.337890625,2808.1009311345515,2753.9249492237473,2793.839174118685,2067842
2021-06-03,2809.632568359375,2815.997663349689,2779.6730631375085,2794.557121997119,1404434
2021-06-04,2799.6298828125,2861.9418199240595,2783.453783391025,2826.5264863664706,1509084
2021-06-07,2807.47900390625,2815.040563084101,2779.5773225824287,2804.51167964516,802415
2021-06-08,2800.922607421875,2818.151691380386,2782.975644965092,2802.597657251175,762931
2021-06-09,2817.4814453125,2838.012721637724,2794.55724089146,2805.277512023839,1340352
2021-06-10,2838.210693359375,2846.5792603052428,2809.4013116096553,2832.823905409205,1344559
2021-06-11,2843.645263671875,2858.4106700133875,2826.667653116585,2847.2524246828752,878445
2021-06-14,2837.537109375,2856.8715867775572,2805.409421830554,2842.5392272988975,746823
2021-06-15,2926.32177734375,2933.8247203180586,2848.166610613966,2856.8719407687327,2262031
2021-06-16,2903.716552734375,2926.3214290364294,2891.019392588273,2913.6242688903276,859505
2021-06-17,2943.732177734375,2956.8621506491604,2886.209933131972,2902.9952097208516,1533864
2021-06-18,2931.130615234375,2960.5651402102967,2901.1672279003033,2944.934110655035,2293860
2021-06-21,2951.667724609375,2961.8638253767735,2905.977019003159,2909.0069402805616,720491
2021-06-22,2896.11767578125,2975.042411019758,2889.768978035085,2967.491326188428,1199238
2021-06-23,2873.560791015625,2914.5861422832245,2869.8573450501653,2914.5861422832245,1009007
2021-06-24,2927.33154296875,2933.5358132442902,2862.1140217169986,2873.5608874591035,985596
2021-06-25,2889.48046875,2937.1912840518034,2871.30046926302,2914.77874095832,786964
2021-06-28,2869.328125,2923.0990112450822,2862.8833778040116,2908.8145600938537,891695
2021-06-29,2887.171630859375,2908.6704041061057,2859.8053500255346,2875.147760999058,1242734
2021-06-30,2878.70703125,2914.5863090190414,2871.925521087502,2884.7671091577904,924522
2021-07-01,2906.506103515625,2911.6040364563896,2882.8430337267305,2893.424039189191,848235
2021-07-02,2890.538330078125,2923.0509213247833,2885.4883047094363,2917.423656263189,805542
2021-07-05,2899.965576171875,2933.824752577636,2892.55891802706,2904.967459929331,863343
2021-07-06,2888.133544921875,2914.1051038603896,2881.881132584825,2888.6144997170327,762630
2021-07-07,2924.3017578125,2952.100854062519,2896.5505691742455,2948.2532152823787,1234865
2021-07-08,2912.950927734375,2942.4815058823756,2903.8127864117587,2933.824319366213,907391
2021-07-09,2895.925048828125,2923.3873792113754,2892.4620804355186,2906.890724002706,547082
2021-07-12,2885.151611328125,2926.9467720602515,2877.1198069308075,2919.299402732037,765566
2021-07-13,2879.81298828125,2906.0250234102296,2871.6367571401006,2904.966828973131,703484
2021-07-14,2887.60498046875,2893.1841040902204,2870.53108209036,2888.6150326931865,470744
2021-07-15,2869.953369140625,2896.3095963398873,2857.9295000093566,2895.347686809386,635535
2021-07-16,2875.436279296875,2891.500121894717,2852.061830145654,2879.9572072364545,1062548
2021-07-19,2868.36669921875,2885.4405970858566,2852.0623761110855,2875.4368297368387,837836
