Date,Close,High,Low,Open,Volume
2021-05-24,3219.010986328125,3242.6024266129516,3198.331182931374,3206.0799639692136,611909
2021-05-25,3158.35400390625,3224.834855589517,3129.728288934687,3224.094535374735,622276
2021-05-26,3142.511474609375,3178.4415874630927,3137.0824594755095,3163.6351825525503,260821
2021-05-27,3157.712890625,3181.995493150719,3112.898930992623,3145.374218811054,1084157
2021-05-28,3108.703857421875,3165.6097168020005,3099.4744342869603,3157.712966650951,555829
2021-05-31,3127.853271484375,3145.176814724379,3084.6679205960304,3104.409795287845,635444
2021-06-01,3197.986572265625,3207.067787115226,3120.055564202332,3148.829252353823,706976
2021-06-02,3231.349853515625,3258.3961229998567,3178.44153773388,3202.427961511605,843219
2021-06-03,3381.437255859375,3390.6666778558074,3224.8843480200035,3228.783319728194,1098294
2021-06-04,3336.5244140625,3384.398454787684,3331.4409782988832,3381.141238622848,380548
2021-06-07,3272.51171875,3336.5245991721263,3265.3058867029335,3336.5245991721263,526855
2021-06-08,3246.995361328125,3269.7479195777637,3213.582383785264,3256.42215447156,766456
2021-06-09,3263.232666015625,3288.6011645618983,3209.0413232704373,3247.5379740263734,587528
2021-06-10,3282.77783203125,3301.8287907407885,3254.497690802399,3279.5697771523537,749909
2021-06-11,3293.487548828125,3302.8155361402096,3259.0872368212313,3299.2127405136907,277612
2021-06-14,3306.961181640625,3316.6347478531297,3242.6027222314083,3301.8283427287856,317756
2021-06-15,3255.731201171875,3313.6241503212627,3252.4737437616755,3311.699365802859,461588
2021-06-16,3251.683837890625,3282.086370361378,3235.6929690359693,3267.279965683056,419575
2021-06-17,3198.776123046875,3240.579399032175,3183.5747346061135,3214.9643642542455,356502
2021-06-18,3179.922607421875,3211.01606144447,3121.7334773775287,3193.2483734315583,520516
2021-06-21,3196.208984375,3210.028294375386,3139.9446508019996,3153.7639608023856,200280
2021-06-22,3216.148681640625,3260.3211252169176,3188.4114929496527,3196.2094368722787,567861
2021-06-23,3202.92138671875,3232.682162597422,3170.5446681856733,3232.682162597422,504942
2021-06-24,3161.908203125,3239.2962603621504,3101.201934650111,3188.2141564015733,1754163
2021-06-25,3394.615478515625,3420.2799165619776,3180.6629036484364,3211.262810549857,3717669
2021-06-28,3409.56982421875,3444.9572320093343,3358.290351441649,3403.351326305154,1213113
2021-06-29,3544.801513671875,3558.4234551961645,3375.860520009382,3375.860520009382,2268589
2021-06-30,3573.131103515625,3612.614850158384,3536.361864454556,3570.317790171463,1291906
2021-07-01,3630.974365234375,3649.2355966357795,3548.601453408129,3573.130825497226,876022
2021-07-02,3685.0185546875,3696.567504039587,3619.672992816058,3653.2341822776743,573795
2021-07-05,3670.113037109375,3714.384043208404,3654.9116501372146,3711.4721651065856,444545
2021-07-06,3658.415771484375,3702.341438082973,3648.298061762226,3669.9153158946624,344090
2021-07-07,3667.645263671875,3709.3005675191166,3649.877577965403,3667.052911085795,466002
2021-07-08,3624.015869140625,3671.9887214130235,3609.8018156471576,3652.2468465667166,459811
2021-07-09,3677.812744140625,3695.679238564823,3625.5955777907575,3625.5955777907575,469932
2021-07-12,3699.034912109375,3739.900736735235,3681.958383535066,3696.6659835758514,464757
2021-07-13,3701.897705078125,3721.2940006929434,3672.975810268827,3719.369216095926,246112
2021-07-14,3706.339599609375,3726.2788448327956,3661.0318526373344,3705.5498764244544,395272
2021-07-15,3713.791748046875,3748.981538923958,3702.1439952256424,3726.1304181986784,399845
2021-07-16,3730.32568359375,3738.1236269795445,3694.0991540948276,3713.791865069349,226565
2021-07-19,3833.625,3869.357742275193,3716.4076279369165,3730.32574493143,1044561
2021-07-20,3832.835693359375,3857.5624404141126,3768.0330839688672,3839.7947526128196,357815
2021-07-22,3933.8642578125,3952.3228603359184,3839.7941874891917,3839.7941874891917,760359
2021-07-23,3868.321533203125,3948.1281578985404,3862.497776575283,3933.8647016570403,335985
2021-07-26,4047.429443359375,4105.124776577198,3879.2779478743537,3886.187603252247,1982531
2021-07-27,4025.61474609375,4135.576884164835,3998.1734939624125,4067.7141945813264,859687
2021-07-28,3976.408447265625,4047.08445760405,3934.0622209221806,4047.08445760405,455244
2021-07-29,3986.625,4002.2211299063874,3941.6628301678925,3987.8588672237697,449417
2021-07-30,3982.9228515625,4033.708771323153,3955.7777763659774,3978.97447698846,627367
2021-08-02,3995.9033203125,4040.1251668796986,3982.97253725815,4007.254898018896,344295
2021-08-03,4039.87841796875,4170.470965268465,4011.5982792983627,4037.805665751417,981680
2021-08-04,4013.917724609375,4075.3151455307925,4000.345186236657,4057.7445884861386,305863
2021-08-05,4021.173095703125,4058.6334956705514,3983.9103072740872,4032.080529653137,270458
2021-08-06,4035.28857421875,4124.126768997192,4020.6301359211375,4037.0159882475746,717143
2021-08-09,3952.027099609375,4057.942304527276,3938.503963771304,4055.968117076764,431991
2021-08-10,4010.364501953125,4034.0547517537857,3948.3749667767925,3972.0652165774536,364246
2021-08-11,3974.385009765625,4030.451741875935,3864.472024499255,4012.5360867406057,831738
2021-08-12,4079.757568359375,4089.4805388930317,3924.043518081801,3975.0268175454235,556973
2021-08-13,4011.647705078125,4092.2438113467806,3986.0818330010197,4091.4543291583445,553736
2021-08-16,4289.0205078125,4318.040963324686,4071.9090771917113,4092.490075195828,3709012
2021-08-17,4856.9951171875,4909.804636295219,4276.337180456366,4288.922626598859,8069431
2021-08-18,4728.9892578125,4901.934912013204,4703.457221507821,4790.325271663115,2941548
2021-08-20,4688.0986328125,4873.983195825157,4639.4054174004295,4660.93699531069,2331020
2021-08-23,4684.88916015625,4780.102960299687,4662.12295974004,4721.186988994228,699991
2021-08-24,4781.18896484375,4828.796100500712,4692.19746711191,4760.694274760496,1576663
2021-08-25,4712.939453125,4819.956409616982,4691.555931491938,4805.140969833323,469002
2021-08-26,4642.5654296875,4721.18611500289,4589.2298543297275,4717.67998768038,800419
2021-08-27,4706.4697265625,4772.546484371997,4618.811717355543,4659.060324399864,937887
2021-08-30,4699.01220703125,4768.595572703009,4663.504830521476,4731.26086241265,632354
2021-08-31,4908.404296875,4983.913846415053,4707.4578418765595,4707.4578418765595,2883159
2021-09-01,4977.04931640625,5009.396360279617,4884.452816768751,4923.664540724618,841956
2021-09-02,4981.4443359375,5058.978465088108,4951.319610598728,4977.048896216419,900686
2021-09-03,4952.8505859375,5010.8777236183,4905.885835923939,4991.815384489549,567961
2021-09-06,4934.03466796875,4977.98713373286,4910.823815261861,4967.122479274316,439776
2021-09-07,4817.04150390625,4961.195895696101,4800.20148379117,4958.627790217184,479021
2021-09-08,4752.19970703125,4841.142007515505,4733.137370072515,4839.709655626433,642506
2021-09-09,4661.48046875,4760.694724962801,4627.355764823802,4756.447825067749,838279
2021-09-13,4687.45703125,4736.989887855354,4623.75064097338,4676.740433485217,1151299
2021-09-14,4674.22216796875,4714.273048200908,4638.912035667643,4714.273048200908,528943
2021-09-15,4733.087890625,4759.904219822419,4628.885974365179,4691.555471413732,659281
2021-09-16,4820.69677734375,4829.832964444181,4733.087957860529,4759.706555348979,779552
2021-09-17,4847.8583984375,4884.650070691724,4804.597510951284,4815.017509781044,814867
2021-09-20,4818.0791015625,4891.612766387677,4722.865320463944,4804.152493971932,434640
2021-09-21,4831.41357421875,4858.427154731174,4731.211627830123,4798.226894058763,462221
2021-09-22,4844.54931640625,4948.356247514369,4809.979961383695,4864.402099602448,562041
2021-09-23,5021.6435546875,5070.8306162953895,4844.648261185993,4870.723335800698,696944
2021-09-24,4673.57958984375,5134.043643169769,4653.578746485884,5092.659278553116,1949974
2021-09-27,4509.375,4712.297323514269,4409.173536383428,4690.370280765875,1885178
2021-09-28,4356.77587890625,4572.933226654124,4322.157329947541,4523.6472968829385,1051440
2021-09-29,4369.072265625,4451.643728962507,4345.861414886402,4365.615330408613,571896
2021-09-30,4426.45751953125,4445.272931296499,4329.71252463371,4390.307757402583,808446
2021-10-01,4404.53125,4464.385721391929,4380.431565126815,4426.458293133902,534563
2021-10-04,4492.28759765625,4508.831502951856,4386.209161051332,4405.024573866245,535335
2021-10-05,4427.24853515625,4520.536616976849,4414.062696859689,4514.758498816171,425555
