Date,Close,High,Low,Open,Volume
2021-05-24,267.52618408203125,271.89895309792564,265.3077390171424,270.61555165839656,6487950
2021-05-25,262.9701232910156,270.72558984194495,261.66839736191025,268.5987940417633,5680010
2021-05-26,262.6859130859375,266.90282760340006,261.9067240354949,263.6484851690403,6131915
2021-05-27,264.2810363769531,265.7936177500623,259.4315830512856,263.17178579075863,8648350
2021-05-28,266.7745361328125,277.6559915296106,265.1152761661733,265.38110466394784,17020950
2021-05-31,262.1451110839844,268.78217955854143,260.1649935260552,268.78217955854143,7634365
2021-06-01,258.753173828125,263.1350905440801,254.545436000599,263.0984139422923,9322935
2021-06-02,262.1908874511719,263.3642869981153,254.84795714372294,256.68139568432525,6900620
2021-06-03,259.9266357421875,265.1152710876205,258.5148799827447,263.0984771455593,5219995
2021-06-04,260.9350280761719,263.0984724700667,258.1023404609617,261.2833579544679,6313570
2021-06-07,272.7148742675781,277.66518193326687,258.83575562762815,260.8066969513811,23267725
2021-06-08,273.01739501953125,280.4428282061495,269.7997007775832,276.11591125606526,20367070
2021-06-09,263.4743347167969,272.99903504634614,261.09085860373597,272.2473463755968,16223270
2021-06-10,269.5155334472656,270.4139286301378,262.759315197223,264.01521643813777,9991650
2021-06-11,270.49639892578125,273.91574436861293,267.6820636654561,269.88218462091993,8790865
2021-06-14,270.7989196777344,272.0639969937027,261.64090133326596,269.51551804416414,8612805
2021-06-15,265.9677734375,270.432191926353,264.4735165110266,270.432191926353,11778790
2021-06-16,263.97943115234375,269.53020601927807,262.5986411049248,268.1494159718591,9827690
2021-06-17,259.84625244140625,264.5593442278337,256.4587212314418,258.11565790589924,12356210
2021-06-18,254.06533813476562,262.1567747042332,247.43753546826622,262.1567747042332,14779290
2021-06-21,254.59927368164062,255.88803359292126,246.39740513997785,249.46274682711731,7416025
2021-06-22,252.53732299804688,258.10652708286756,250.56741022236866,255.9064545112432,7917570
2021-06-23,251.6352081298828,255.1700559817273,250.5950363790265,253.12648523562203,4924915
2021-06-24,251.1012725830078,253.32895956186042,249.16816089085805,252.4084328600982,4667625
2021-06-25,251.87452697753906,253.69718007121423,249.5824243401083,251.10128787204732,6516880
2021-06-28,252.69381713867188,255.72233003968287,250.8435493083824,254.4244119919628,4102820
2021-06-29,249.9874725341797,257.01109658924906,248.21086253301698,252.66620892235318,5875000
2021-06-30,247.18905639648438,252.73983178508973,246.1396704697906,251.3038122481942,6968565
2021-07-01,249.57318115234375,251.3497908468344,244.86008919345434,248.48696644618053,5444075
2021-07-02,250.78831481933594,252.70299813540856,247.80581708174776,250.29122249898873,4228550
2021-07-05,253.06198120117188,253.69714682821296,250.84350863447298,251.30377195306835,2911235
2021-07-06,260.2605285644531,264.15433859464275,253.236905225627,253.236905225627,12255020
2021-07-07,265.9125671386719,266.9527668975496,260.0028009272885,261.42039194577416,7910955
2021-07-08,263.5559997558594,266.41885242826805,261.83461930511885,266.0966624617307,6176635
2021-07-09,268.002197265625,268.79383686251555,261.06141703697534,263.10498774229126,5637260
2021-07-12,267.39459228515625,270.202187339998,266.400407768228,269.511792350226,4330990
2021-07-13,263.6019592285156,269.71426876954774,261.9910378280149,269.71426876954774,5529040
2021-07-14,261.59527587890625,264.53175835558125,260.50906109422135,264.19116796481103,6477460
2021-07-15,268.4071960449219,269.7143564812911,260.7392200454802,262.3501419698565,7322970
2021-07-16,266.83306884765625,270.726906884549,265.8480985408974,268.7937952046963,3058730
2021-07-19,255.8788604736328,265.11174404714,254.41522609110936,262.3501633799823,8523350
2021-07-20,256.9926452636719,259.5701369582498,248.72633322260717,257.3792788501448,6350305
2021-07-22,256.8821716308594,258.2169465462617,252.2243089035959,257.5449519604272,8748020
2021-07-23,255.09640502929688,259.02707279423436,252.0402490391057,257.195205196437,5276030
2021-07-26,252.29794311523438,258.6680001777075,244.07764650653007,254.94906448014237,4858020
2021-07-27,251.4327392578125,259.95679953072295,248.99332041841095,253.89974468918388,8150250
2021-07-28,252.76748657226562,253.69722776194948,248.56067175611997,253.23696429652225,6667670
2021-07-29,252.4084930419922,254.70981034510206,249.27867903596098,251.11973287844887,3888435
2021-07-30,255.9248809814453,259.6069886153516,250.4017195305859,253.69722159459303,7132000
2021-08-02,253.3013458251953,263.2706376817155,245.90951750628312,257.0110673233842,16937480
2021-08-03,246.39739990234375,255.5382235046199,245.41242956820827,253.62351219225877,10852865
2021-08-04,243.29519653320312,250.14391745560945,242.1169234762432,248.54220998080729,12098915
2021-08-05,245.21913146972656,246.2869177657165,241.21483453690095,243.4240930919006,7443930
2021-08-06,242.27346801757812,247.4560387659429,241.62908797472352,245.41246800051178,6201995
2021-08-09,239.84323120117188,243.09268947416743,238.41642598910104,243.01905969545433,5444400
2021-08-10,234.82638549804688,241.57383438605626,233.8782440451943,241.57383438605626,6656495
2021-08-11,238.4164581298828,238.95956560937887,228.99025797192635,235.10255579611388,7777460
2021-08-12,241.0675506591797,242.92700458771552,236.98962388402717,239.61310265724566,4144010
2021-08-13,238.42567443847656,242.06173873259283,237.18295754109474,241.3621574116285,4393670
