Date,Close,High,Low,Open,Volume
2021-05-24,240.67276000976562,241.03744947626555,237.53454740378538,237.80326133368715,21411500
2021-05-25,241.5748291015625,242.5633154271497,240.71110801987922,241.62281686028,17704300
2021-05-26,241.35414123535156,242.74569859585426,240.64396036767923,241.29654712947791,17771600
2021-05-27,239.26197814941406,241.34451819821592,239.20439869133438,241.04701456893127,24426200
2021-05-28,239.6170654296875,241.92034629984425,239.501906511513,240.88387210484515,18270200
2021-06-01,237.42897033691406,241.16219011250507,237.00671606727997,241.10461065045544,23213300
2021-06-02,237.33302307128906,239.22362695076313,235.9318592911416,238.12957317758924,19406700
2021-06-03,235.80711364746094,236.4117126902741,233.20632880475637,235.33685693077388,25307700
2021-06-04,240.68234252929688,241.50768232361588,237.53453834719892,237.77446253573572,25281100
2021-06-07,243.5806121826172,243.84932608170533,239.74182545986196,239.90497213832194,23079200
2021-06-08,242.390625,245.6919842968053,242.33303089186523,244.876236168721,22455000
2021-06-09,243.3695068359375,245.23132096206123,243.00483201146952,243.58064130243469,17937600
2021-06-10,246.8723907470703,247.08352521054456,243.44628085125785,244.04128816987938,24563600
2021-06-11,247.49618530273438,248.07197986770322,246.2677454638202,247.592131538484,18999700
2021-06-14,249.4155731201172,249.47315257534447,246.45008473782653,247.50575689635525,19150500
2021-06-15,247.9471893310547,249.5114994108037,247.29460269889398,249.3003649959735,18038900
2021-06-16,247.0067596435547,250.0777717386489,244.16605075768612,248.9453365777258,27220000
2021-06-17,250.38482666015625,251.2005745937238,245.69192571105955,245.7495051616535,27565500
2021-06-18,248.97415161132812,251.72847693840555,248.32156476965892,249.16610270011282,37202200
2021-06-21,252.045166015625,252.8992809067008,247.52500245412696,249.34842044965174,26696100
2021-06-22,254.80908203125,255.077795937688,251.82441004310962,252.13152001835851,24694100
2021-06-23,254.57870483398438,256.07582917695146,253.77256320989562,255.2696875528627,19518700
2021-06-24,255.94149780273438,257.0547494132898,254.77066673711718,255.43285975794427,21446900
2021-06-25,254.3388214111328,256.4789557010309,254.0893201724312,255.5000755623851,25611100
2021-06-28,257.88970947265625,258.06244785704735,255.1929639728323,255.46167788886962,19590000
2021-06-29,260.4617004394531,260.7016246346419,257.17955385033815,258.03366875564717,19937800
2021-06-30,259.9818420410156,260.42329434263524,258.7342479891088,259.7803139253489,21656500
2021-07-01,260.6536560058594,260.8839738651738,258.7342624112472,258.7438394636373,16725300
2021-07-02,266.4598083496094,266.7957080842182,261.517375730034,261.8244857323976,26458000
2021-07-06,266.46942138671875,268.11049474118505,263.2448248561012,266.82450452254136,31565600
2021-07-07,268.6478576660156,269.3772364417186,265.9799023346366,268.1392196481216,23260000
2021-07-08,266.23907470703125,267.49627505663517,263.791830519067,265.74001367275713,24618600
2021-07-09,266.73809814453125,266.84365072149694,264.2236975236495,264.60757033893503,23916700
2021-07-12,266.1431579589844,268.4943978499109,265.4329623197288,267.9089967844055,18931700
2021-07-13,269.6556091308594,271.45023740575635,266.2103012391227,266.3350372176916,26120100
2021-07-14,271.1239013671875,272.2275466221714,269.2428749057434,270.97034639354206,23113700
2021-07-15,269.70355224609375,271.1239138520069,268.5519045345298,270.6344591814496,22604200
2021-07-16,269.43487548828125,272.6498656125402,268.1968584208553,270.70168228808353,26186800
2021-07-19,265.8456726074219,269.0702404361909,263.38885065570423,267.6882744273962,32935600
2021-07-20,268.0625305175781,269.6460244586933,265.1258605067467,266.8245133835614,26259700
2021-07-21,270.0587158203125,270.17387476827,266.11437541463516,267.6594734457759,24364300
2021-07-22,274.607666015625,274.87637995751953,271.99728945681113,272.40034572584136,23384100
2021-07-23,277.9953308105469,278.30241146815854,274.9530796603886,275.78801102778897,22768100
2021-07-26,277.4002990722656,278.01451897326893,275.08745596802055,277.35232595583216,23176100
2021-07-27,274.9914855957031,277.90894231723627,271.54617814543514,277.76499367762403,33604100
2021-07-28,274.68438720703125,278.4559881617901,272.3906980646863,277.3427364892114,33566900
2021-07-29,274.9530944824219,276.9876467259065,274.5500089966287,274.7035639775205,18168300
2021-07-30,273.4272155761719,275.10668495635474,272.4675187874959,273.6767461132666,20944800
2021-08-02,273.3408508300781,275.212242025892,272.30436188036447,274.8187628216139,16267400
2021-08-03,275.5481872558594,275.65376915132686,272.5539374181312,273.91671999177777,17879000
2021-08-04,274.9627380371094,275.99919768889043,273.1776867693029,274.6844177660965,16191300
2021-08-05,277.8514404296875,277.95702231995693,274.56929337977533,275.317855802354,13900200
2021-08-06,277.7938232421875,277.83221931412936,276.0279846719422,276.8821288688246,16589300
2021-08-09,276.7093811035156,279.79960614575214,276.2103492828426,278.0721635231256,16117600
2021-08-10,274.8955383300781,277.5922838439448,273.70552373680465,277.16040859309794,18616600
2021-08-11,275.385009765625,277.0260831007816,274.3389144756151,275.6345110192113,13955900
2021-08-12,278.12969970703125,278.2832546943312,274.7995509694879,275.0778712144452,14561300
2021-08-13,281.0472717285156,281.0952448633655,277.64032981295765,277.81309753119916,18249000
2021-08-16,282.7267150878906,282.9378495792554,278.3312868461039,281.3735389324563,22507600
2021-08-17,281.2679138183594,281.60381354222284,279.3485202964206,280.60574999790174,20075300
2021-08-18,279.5467529296875,283.4794229415405,279.104426221495,280.80635995342857,21813000
2021-08-19,285.3544006347656,286.02748609208663,277.5371547943832,277.5852197511838,29850500
2021-08-20,292.65252685546875,294.07560799546314,286.59487330209095,288.191023550766,40817600
2021-08-23,292.9313659667969,293.65251656215764,290.2390821482606,291.5852240575287,22830200
