Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-07-12,2820.710693359375,2858.607473787245,2816.5146533406823,2857.7240969412046,1892226
2021-07-13,2815.808349609375,2839.173627711881,2804.721925322098,2839.173627711881,1809339
2021-07-14,2839.659423828125,2846.2405389860573,2813.5555917661677,2815.3223456699457,2044279
2021-07-15,2835.5869140625,2861.172351997801,2827.663479475212,2857.409806666627,2232968
2021-07-16,2828.37158203125,2850.548508646721,2825.8926855705236,2844.484084817698,1256526
2021-07-19,2819.342041015625,2832.798632124754,2811.72833250103,2815.269552063374,1597058
2021-07-20,2838.1103515625,2846.255113012707,2794.15483576375,2819.3419318366623,1811945
2021-07-22,2847.450439453125,2855.063931743701,2824.1225693914685,2824.1225693914685,2859334
2021-07-23,2844.351806640625,2869.760012901406,2838.862743596103,2859.5346985379906,1776193
2021-07-26,2830.806396484375,2854.443991333239,2824.8748975730673,2832.9753500089523,1259611
2021-07-27,2817.880615234375,2841.8281511376185,2798.580929111029,2832.975103937813,1121367
2021-07-28,2831.027587890625,2836.91477805401,2773.1285272482296,2822.3515580665385,1660654
2021-07-29,2829.257080078125,2855.50628054373,2824.3879037521106,2833.196643150491,1731997
2021-07-30,2804.159423828125,2853.780814868341,2799.6444977783253,2849.7969421626153,2999943
2021-08-02,2850.150634765625,2855.0198119311576,2803.760742407745,2815.2697066171863,2608669
2021-08-03,2908.1376953125,2912.652836316746,2849.751886091919,2858.6492426950676,3804735
2021-08-04,2898.443603515625,2926.109378484922,2887.1559673281517,2921.505836757805,2929598
2021-08-05,2907.296875,2934.7856343504254,2888.307128829039,2899.373439667464,2534521
2021-08-06,2930.18212890625,2942.7534149481066,2890.5204271376556,2897.2045221954145,2292362
2021-08-09,2941.602783203125,2954.2626875131477,2930.3594533019236,2942.6651059402866,1510489
2021-08-10,2951.517822265625,2965.6827001982383,2935.3169160413063,2935.3169160413063,2040777
2021-08-11,2960.636962890625,2974.624825237083,2945.498376945537,2965.7717751619725,1929707
2021-08-12,2967.320556640625,2981.706760577497,2944.5239565560437,2944.5239565560437,1310205
2021-08-13,3066.16455078125,3080.860696882847,2972.410859133379,2975.288099726732,4363584
2021-08-16,3074.61962890625,3093.565283570846,3042.350308322489,3063.154973605649,2083489
2021-08-17,3145.531982421875,3152.3930940101595,3065.8102490618444,3082.719655689801,4336019
2021-08-18,3152.172607421875,3182.6713199583683,3130.969596932548,3163.947206576067,2631309
2021-08-20,3151.2421875,3164.9644108196376,3098.5665560471975,3103.878384428993,2836148
2021-08-23,3220.207763671875,3251.7247026771975,3153.3672477306477,3169.3913519151556,3744176
2021-08-24,3198.783203125,3246.722586873967,3182.1394299538442,3237.5595959017187,2511141
2021-08-25,3239.33056640625,3273.6361306173026,3193.3390209691447,3195.9506271458217,2123263
2021-08-26,3250.70654296875,3264.6500936829902,3229.503319923937,3240.21559454725,1902533
2021-08-27,3293.467041015625,3301.7447285469084,3232.336908656288,3245.5278656262144,3944728
2021-08-30,3276.779052734375,3311.3502521292385,3264.6504188945714,3288.907686574179,2033114
2021-08-31,3352.16259765625,3367.788358369069,3278.6822930983203,3283.949813871985,3207480
2021-09-01,3288.863037109375,3378.942800881244,3281.8249071480936,3360.6170346733647,2643336
2021-09-02,3396.693115234375,3416.523855854154,3295.104391712346,3305.728049074127,3403717
2021-09-03,3401.385498046875,3414.5321452155067,3368.1865666025374,3386.2910073224075,1746812
2021-09-06,3410.19384765625,3432.8577353838573,3376.5522676430264,3408.1576035329426,1723693
2021-09-07,3378.235107421875,3426.0858836953535,3371.462610939425,3420.8183624157914,1585039
2021-09-08,3341.273193359375,3377.4379827229823,3325.2049968827055,3373.0114584992302,4147175
2021-09-09,3356.544677734375,3371.8604946659234,3333.172716457,3355.039702736924,1441148
2021-09-13,3404.306884765625,3410.5481106681864,3334.9431675228693,3334.9431675228693,1691473
2021-09-14,3440.2060546875,3449.5903726199604,3386.291075393648,3408.3793883308576,1991188
2021-09-15,3500.98193359375,3523.51289619719,3422.5881549493306,3436.841647844263,2461369
2021-09-16,3455.610595703125,3525.062720600188,3445.6952242336656,3479.2481928696525,2946666
2021-09-17,3388.814453125,3492.5278358637233,3368.585149673376,3470.3952133297325,6477148
2021-09-20,3384.963134765625,3427.015115647374,3371.1082001517175,3372.126214285933,2002008
2021-09-21,3419.888427734375,3427.5021361240147,3383.325293125468,3415.506211825673,1568129
2021-09-22,3419.1806640625,3449.90092087586,3410.5932486778465,3419.4906072721246,1744067
2021-09-23,3425.46533203125,3434.0970531625558,3395.143644980253,3426.129310579812,2003869
2021-09-24,3427.280517578125,3491.9961688146536,3412.850006101466,3443.8356741205457,2320754
2021-09-27,3396.87060546875,3456.230342462437,3366.725930283788,3452.689122849258,1673362
2021-09-28,3345.69970703125,3408.4236415395485,3320.9997883961637,3408.4236415395485,2253075
2021-09-29,3356.988037109375,3369.47092441472,3295.2380116291,3328.5698754964296,2489161
2021-09-30,3342.51318359375,3368.585371427345,3319.982215598712,3368.585371427345,2252412
2021-10-01,3302.364013671875,3373.0113819065105,3297.760471811483,3348.001520610222,1578374
2021-10-04,3340.521240234375,3349.684016863548,3282.2238223122226,3297.583949784419,1356860
2021-10-05,3393.638671875,3399.570170350706,3312.4562711910094,3323.4339634105604,1877966
2021-10-06,3373.808349609375,3415.0193358424335,3359.732088185577,3396.029589006554,1678154
2021-10-07,3446.4033203125,3451.8037665978186,3381.9089887502187,3390.717729179186,1647233
2021-10-08,3484.24951171875,3532.2772938388457,3452.6884842096565,3474.82110269818,2934339
2021-10-11,3262.87939453125,3326.532721970496,3240.2155056319402,3324.3194600130973,11845402
2021-10-12,3233.8857421875,3281.8249109047315,3214.1877102836343,3280.9396061000634,5752877
2021-10-13,3235.96630859375,3253.8937321613757,3226.9362421726487,3231.362766510334,3545655
2021-10-14,3203.36865234375,3255.30274904869,3200.4858910537205,3215.3875927252047,6442299
2021-10-18,3235.034912109375,3239.957825124647,3194.4988931682005,3196.27290026894,3590107
2021-10-19,3223.50341796875,3273.1314329577704,3215.5647806069323,3254.415574024563,3135441
2021-10-20,3201.06298828125,3219.8230275642086,3173.9649853308347,3203.856962964717,2933693
2021-10-21,3133.340087890625,3199.820961660556,3114.4912621672916,3196.849629655158,4871211
2021-10-22,3103.492431640625,3159.1519039386526,3091.2073459542025,3157.7326116490563,2691670
2021-10-25,3098.2587890625,3117.4181510183253,3060.1620325763606,3107.1732174246354,2595594
2021-10-26,3089.078857421875,3130.2357382859686,3082.337543367453,3099.634113754694,3878763
2021-10-27,3095.4208984375,3114.491476363256,3089.433623972437,3089.433623972437,2510813
2021-10-28,3035.015625,3120.4785040796774,3029.1171379852467,3120.4785040796774,2424942
2021-10-29,3013.81591796875,3069.9188851710232,3003.349234136505,3015.8560691777293,3960501
2021-11-01,3083.578857421875,3092.981181072092,3027.29852908389,3049.473616415924,2020718
2021-11-02,3090.49755859375,3116.5755914866954,3077.6804012995885,3099.190236224732,3087414
2021-11-03,3097.63818359375,3122.163745415681,3074.39873362359,3108.23783282908,1537639
2021-11-04,3112.185302734375,3116.2656061888065,3108.947825999222,3115.9994617802777,328991
2021-11-08,3106.95166015625,3147.088570475876,3087.8366904944155,3147.088570475876,2526082
2021-11-09,3109.568359375,3135.5576071808837,3100.964468091759,3111.6085108884126,1782692
2021-11-10,3090.5869140625,3121.9867571900977,3086.9501124136164,3102.7388209653896,1516489
2021-11-11,3094.0458984375,3113.427013620151,3047.744354064243,3086.7725122652982,1284514
2021-11-12,3127.618896484375,3134.803495274356,3091.8282167841194,3109.83443207749,1747259
2021-11-15,3151.789794921875,3166.2479962691427,3129.3485615298887,3129.3485615298887,1809157
2021-11-16,3154.5390625,3171.5253089279527,3141.7662991193665,3165.7153928732405,2013204
2021-11-17,3123.937744140625,3160.2607130817687,3110.189188992321,3149.394919496819,1632914
2021-11-18,3082.9580078125,3123.00634559004,3061.5813534905255,3117.950252419845,2136598
2021-11-22,3067.61328125,3118.660383698187,3051.5586454065333,3085.3533539302653,3167936
2021-11-23,3072.802001953125,3087.614917705007,3022.730695618105,3055.7271838719826,2153461
2021-11-24,3054.218994140625,3098.347415365551,3037.099784404964,3079.8533069845294,2161746
2021-11-25,3056.525390625,3071.693237675039,3046.0145286811985,3054.7513835573277,1849619
2021-11-26,3057.368408203125,3095.642526457509,3026.3674595161992,3037.9872931567247,1941251
2021-11-29,3106.286865234375,3130.5465023310303,3021.5336209033335,3057.634627111465,2981745
2021-11-30,3130.368896484375,3161.0593099027783,3096.5297932993612,3096.5297932993612,5588446
2021-12-01,3173.52099609375,3184.3423949049957,3135.557205010908,3135.557205010908,2102118
2021-12-02,3231.265380859375,3235.789185915078,3170.2397054205367,3183.6333300682236,3152938
2021-12-03,3229.09228515625,3251.7108774665157,3220.5771803363205,3234.4143068763124,2486263
2021-12-06,3136.799072265625,3244.658783850488,3124.026308562444,3229.091829206644,1849642
2021-12-07,3179.46435546875,3191.4389038852173,3126.0667828778905,3159.95027656784,1484458
2021-12-08,3217.0732421875,3234.414205727127,3194.0999357691167,3194.0999357691167,1428660
2021-12-09,3194.76513671875,3224.0362547896098,3163.0547588086524,3202.0829162364653,1567957
2021-12-10,3225.854736328125,3230.467111738171,3171.12665750973,3179.907906529748,1510718
2021-12-13,3201.7724609375,3248.207186059828,3194.720825622014,3237.5631428504566,1883864
2021-12-14,3214.32373046875,3224.258127606222,3172.5457737481966,3197.648019262842,1747007
2021-12-15,3166.912841796875,3213.6134866331413,3156.0912265068364,3210.952476293671,1603233
2021-12-16,3176.89208984375,3200.7080058928564,3166.6027617555383,3177.246804652196,2072320
2021-12-17,3179.33154296875,3238.7607860882194,3169.884824391468,3195.4305722072777,4333992
2021-12-20,3154.98291015625,3198.5348720459833,3113.515493276563,3183.4558113624607,2312310
2021-12-21,3200.574951171875,3229.7572813308107,3163.4093725133384,3177.8231801936154,2340989
2021-12-22,3220.48828125,3225.8546962749856,3198.756693316205,3214.501007023342,1224328
2021-12-23,3248.82763671875,3255.746307245518,3219.8226659314073,3235.788728737679,1792861
2021-12-24,3256.10107421875,3286.3479803080686,3232.950412710677,3268.607910238929,2209923
2021-12-27,3278.453857421875,3281.9130845923037,3240.312705357694,3256.189982037391,1534135
2021-12-28,3287.72314453125,3304.088317180793,3276.458242438429,3290.783263554562,1456218
2021-12-29,3277.211669921875,3299.608507488964,3268.607779592957,3275.0385547359824,1456923
2021-12-30,3311.849365234375,3317.3931371882327,3264.172926431202,3265.370467794672,1966475
2021-12-31,3315.9296875,3335.133227039575,3309.676269388582,3319.8768098436235,1207141
2022-01-03,3386.358154296875,3397.2239489115395,3321.828639340396,3326.263657550463,2346158
2022-01-04,3445.787109375,3449.689838451158,3380.9914554484494,3398.1994545927564,2488606
2022-01-05,3424.676513671875,3432.7039395803245,3381.6124454860555,3428.268921570531,1733031
2022-01-06,3377.221435546875,3401.658425302727,3345.777204756685,3381.257344785918,1810293
2022-01-07,3418.06787109375,3428.1796240286867,3367.419886343486,3388.3532548535422,2460591
2022-01-10,3441.44091796875,3528.500232508882,3424.7208139056797,3528.500232508882,3937092
2022-01-11,3473.41748046875,3481.4893002449076,3420.2860488520673,3420.2860488520673,1906106
2022-01-12,3423.74462890625,3485.0366556927033,3403.033227682781,3481.488641790242,3203744
2022-01-13,3457.451171875,3479.715048380294,3421.1728120323205,3475.2800304751445,6684507
2022-01-14,3519.762939453125,3527.613007244821,3423.877988650264,3439.6666946537052,3348123
2022-01-17,3565.000244140625,3586.155365505401,3514.574222074522,3541.539043469743,3442604
2022-01-18,3539.6767578125,3585.002513185261,3530.2744327520645,3578.1282350812835,2389041
2022-01-19,3478.41015625,3564.9117788335907,3474.7227096532292,3564.9117788335907,3102539
2022-01-20,3400.1279296875,3483.1640287722967,3386.310743278373,3474.2784062499186,6176776
2022-01-21,3406.30322265625,3422.3418138894167,3350.8570276785663,3382.756324156083,3112358
2022-01-24,3351.079345703125,3420.653596691898,3323.3117752465123,3412.0790577085536,3258414
2022-01-25,3349.790771484375,3384.888980694485,3307.4063951415274,3349.43543335464,3330501
2022-01-27,3242.585205078125,3317.3576181352228,3221.1265173905385,3315.225155894084,5718297
2022-01-28,3278.8388671875,3314.159213319958,3239.6976603507437,3239.6976603507437,3143862
2022-01-31,3319.890625,3339.2168534626967,3306.6953891380213,3331.2197934091673,2739393
2022-02-01,3377.113525390625,3383.644543728451,3320.023409336383,3349.8791832605725,2105169
2022-02-02,3426.4736328125,3433.4044616031847,3377.11395747897,3401.3272782809076,1984212
2022-02-03,3398.39501953125,3449.842683269199,3390.7977694626597,3421.8529744416446,1960538
2022-02-04,3389.776123046875,3398.4840766951115,3348.991201555373,3390.1316781159926,2307366
2022-02-07,3357.87646484375,3404.7925911476827,3337.5727323379806,3368.539210961275,1919149
2022-02-08,3326.288330078125,3376.2699569216525,3306.3401508402926,3369.0282613170925,2946443
2022-02-09,3341.482421875,3356.9433164433626,3328.642742250787,3332.1080478469007,1638721
2022-02-10,3350.190185546875,3367.472674927871,3339.2163568872406,3367.472674927871,2112459
2022-02-11,3283.192626953125,3334.329421359059,3278.794287758808,3334.329421359059,3851488
2022-02-14,3317.6689453125,3370.538393520359,3296.565594137094,3309.005464303649,5951745
2022-02-15,3392.35302734375,3407.636254773637,3330.3313384332705,3364.0967041911317,3931683
2022-02-16,3388.176513671875,3424.6075628189806,3381.867635460556,3415.632998084702,3256906
2022-02-17,3362.49658203125,3407.6355791127057,3357.8761025989347,3398.749958306675,3134372
2022-02-18,3371.115966796875,3390.708806246124,3338.8613332210016,3348.9908552959514,3688883
2022-02-21,3304.917724609375,3401.2379845633295,3292.6112699207597,3385.4215360997177,7465922
2022-02-22,3186.739501953125,3259.1573238584433,3172.1671681225203,3243.2521466798876,5408531
2022-02-23,3166.657958984375,3219.171853968917,3159.4160470145603,3208.5980507387485,2426203
2022-02-24,3022.57763671875,3095.6176259058466,3013.2034786967215,3086.8652011266936,5039136
2022-02-25,3128.405029296875,3136.624228763181,3076.2020056595275,3081.5333782863204,2549723
2022-02-28,3158.127685546875,3166.613497830025,3070.7819790701324,3101.082036457885,3288942
2022-03-02,3150.974365234375,3173.899310518128,3115.2986841335264,3156.6168212733464,2761341
2022-03-03,3149.419921875,3179.808924080417,3136.713655369363,3165.8140687773425,1928039
2022-03-04,3131.60400390625,3164.347387967224,3098.460593342772,3111.3002726289433,2370257
2022-03-07,3096.55029296875,3152.6186540004137,3049.145630234379,3065.539559273232,3054130
2022-03-08,3198.77978515625,3206.8213172994006,3074.4255355655105,3074.4255355655105,3300992
2022-03-09,3227.790771484375,3246.8059136522093,3196.2023454400996,3203.2663707488273,2719654
2022-03-10,3217.439208984375,3273.4630982851195,3212.152307356326,3273.4630982851195,2005441
2022-03-11,3198.068359375,3234.2330122460926,3192.4705914053425,3201.7115509453934,1623423
2022-03-14,3237.0322265625,3241.786121299952,3181.052805680414,3181.052805680414,1765688
2022-03-15,3193.403564453125,3251.2490497339313,3185.8507858462003,3251.2490497339313,3651133
2022-03-16,3248.494384765625,3259.2460739095877,3213.2629811274664,3234.81061397706,3090475
2022-03-17,3263.466552734375,3296.565491973189,3252.4039976373524,3284.6588462421337,3600452
2022-03-21,3222.548095703125,3300.075138230932,3212.1519626134377,3284.1254920661872,2413831
2022-03-22,3288.524169921875,3297.4542632536477,3221.0379154660395,3234.366348219692,2907611
2022-03-23,3298.697998046875,3314.15910942593,3278.79429290694,3294.7884114089247,1596195
2022-03-24,3331.974853515625,3339.3942172821903,3283.2371329817483,3287.6799437165005,1879046
2022-03-25,3294.2998046875,3358.320753023483,3262.80031885229,3340.904847554434,1690133
2022-03-28,3294.52197265625,3299.2313956274616,3253.203831019655,3283.2372762842633,1760990
2022-03-29,3292.433837890625,3307.228310863317,3279.6828843085714,3283.0149923595486,2689063
2022-03-30,3315.71435546875,3321.445538331854,3293.189216689556,3321.445538331854,1583455
2022-03-31,3323.1787109375,3336.2405340698897,3305.6296045596323,3323.223182441746,2168110
2022-04-01,3339.8828125,3343.6592014466246,3312.603999260616,3330.330769870303,1387014
2022-04-04,3350.190185546875,3358.764722999939,3320.6454958538197,3342.770605271368,1472994
2022-04-05,3389.686767578125,3408.1689027818647,3351.656266029568,3351.656266029568,2314947
2022-04-06,3336.862060546875,3384.799946643338,3315.358682300862,3384.799946643338,2051729
2022-04-07,3273.59619140625,3328.1095666362144,3269.0201830609085,3328.1095666362144,2494829
2022-04-08,3274.92919921875,3292.122964633607,3236.58782690362,3278.79453157841,2296773
2022-04-11,3284.48095703125,3298.6536964936704,3248.6720768870196,3278.794246196316,2291660
2022-04-12,3279.771728515625,3322.333767297896,3241.78569787856,3272.574288568642,4483476
2022-04-13,3253.8701171875,3296.432374272563,3248.1834062092184,3293.89988537501,1621672
2022-04-18,3134.891845703125,3207.7094730408703,3129.960282212317,3207.7094730408703,3820792
2022-04-19,3084.9990234375,3166.4358794399823,3055.898611311743,3154.3958182118126,3170014
2022-04-20,3160.43798828125,3171.4116009849918,3092.196369835976,3109.96761334078,2640370
2022-04-21,3224.281005859375,3237.9205218344946,3169.856573377936,3181.0525434049096,2280996
2022-04-22,3209.97509765625,3213.9291556635953,3173.499579610874,3182.0298626505864,1581465
2022-04-25,3152.796142578125,3184.606710585191,3139.3789844211183,3161.5040949392046,1960694
2022-04-26,3151.1083984375,3188.07245843862,3126.0952405594826,3176.7432895789925,1943469
2022-04-27,3164.34765625,3170.7897321857427,3115.5656783516138,3150.841554226717,1727648
2022-04-28,3184.873291015625,3202.733259696587,3143.777292437707,3188.160927515036,1703660
2022-04-29,3151.463623046875,3219.4831052544378,3142.7114152271593,3196.158346677765,2051115
2022-05-02,3147.642578125,3152.574141608423,3103.525552683142,3127.6499290847396,1324161
2022-05-04,3091.974365234375,3150.35285932751,3079.1346846244674,3144.1773953249044,2305825
2022-05-05,3121.873779296875,3139.289682025137,3096.9497876641863,3120.7188221940964,1612262
2022-05-06,3050.07861328125,3087.3092816962812,3042.881172879239,3073.536567962998,2010812
2022-05-09,3061.185546875,3070.8707875272926,2973.8843157191677,3019.3341828755033,2481830
2022-05-10,3055.54248046875,3078.689563220512,3040.659067441385,3051.321811102781,1622685
2022-05-11,3031.774169921875,3064.1622181217003,3005.2505019723253,3052.211100141161,1841769
2022-05-12,3028.79736328125,3065.2728838583857,2976.772221615572,3001.5630194609157,2807195
2022-05-13,3034.3505859375,3056.564638125786,3005.2501775708447,3052.2107706705233,2187823
2022-05-16,3000.49658203125,3047.7680429845973,2991.4332918791674,3034.4396113097378,1195813
2022-05-17,3066.961181640625,3080.644951878495,2977.0385191605064,2994.454423948811,1754076
2022-05-18,3064.47314453125,3105.5246719148026,3059.3639122384,3078.867807778195,1866781
2022-05-19,2898.44482421875,3025.5536639730703,2870.055311199124,3018.445167846261,4642963
2022-05-20,2926.03515625,2944.6060183878694,2905.6426983201104,2941.140712780899,3065125
2022-05-23,2951.581298828125,2966.8200528085695,2902.9325214936357,2936.5202138894765,2293690
2022-05-24,2921.592529296875,2954.3361333164494,2910.5744447313305,2945.716906382836,1711510
2022-05-25,2833.61376953125,2945.611309765418,2821.4480525569816,2945.611309765418,3548046
2022-05-26,2886.659912109375,2899.675621465552,2845.152996895877,2854.5009742701145,2813186
2022-05-27,2917.387451171875,2933.1313542228677,2888.672392550579,2910.14152994359,3103153
2022-05-30,3019.32177734375,3029.474979929779,2939.7965833136136,2949.323427865297,2094624
2022-05-31,3009.571533203125,3026.6124915565733,2974.3709951207434,3000.446972276188,4840965
2022-06-01,3001.385498046875,3030.7266974748195,2987.8331918197973,3030.7266974748195,1493835
2022-06-02,3062.035888671875,3070.0868156359556,2993.4241436681764,3001.206662721046,2657939
2022-06-03,3077.3779296875,3110.6105050464353,3069.37177211008,3094.5979714961795,1913622
2022-06-06,3069.147705078125,3088.8725211555457,3021.021005842092,3057.5633586184927,1084210
2022-06-07,3008.094970703125,3058.3239461384833,3002.101545860968,3042.400956238807,2308256
2022-06-08,3045.17431640625,3053.940927115839,2993.6037313859933,3023.7051726580758,2185707
2022-06-09,3065.70458984375,3074.56052494614,2999.5080583203244,3028.044043335084,1279197
2022-06-10,3005.590087890625,3035.1996977943127,2998.523249928245,3025.3596751960995,1527582
2022-06-13,2880.085693359375,2945.745403330219,2855.7985936915675,2943.061760387616,3030921
2022-06-14,2871.989501953125,2897.3497923832656,2839.9198869193006,2853.606507263308,2611493
2022-06-15,2868.1875,2892.966420404165,2863.4463548898366,2879.100935086829,1404536
2022-06-16,2810.668212890625,2902.6725095727124,2802.6620565361654,2898.3338668891233,2032028
2022-06-17,2763.16796875,2789.870301721433,2704.9778226240087,2765.9411536425396,5240434
2022-06-20,2784.1904296875,2807.7618511043356,2745.367143302017,2767.7308378548196,1502769
2022-06-21,2873.241943359375,2896.321313698456,2795.8188096638946,2799.9338157288753,2964461
2022-06-22,2883.08203125,2907.7716314048353,2847.344899703459,2862.462666195436,3336315
2022-06-23,2959.87890625,2968.108699833873,2883.0819135631095,2883.0819135631095,3692578
2022-06-24,2945.835205078125,2992.2621447187234,2931.880173188525,2986.894858360484,2132118
2022-06-27,2965.15673828125,3008.2738867735548,2957.821492005862,2996.734310666759,2037686
2022-06-28,2968.242919921875,2978.843395941268,2927.496452991012,2958.2688019152474,1400046
2022-06-29,2943.508544921875,2981.5268136224313,2926.064868694561,2926.064868694561,2133994
2022-06-30,2922.576416015625,2961.757424365387,2911.75230319857,2926.959611694538,2719603
2022-07-01,2965.514404296875,2981.5267166470894,2909.1131426506226,2916.2247513559887,1502879
2022-07-04,2893.906005859375,2968.0639081040827,2884.960530635869,2962.741394025175,2622535
2022-07-05,2877.134033203125,2926.960300258882,2868.769924204535,2911.75298818541,2170627
2022-07-06,2916.896240234375,2923.8289844992887,2864.5652028798677,2879.1016021450087,2182144
2022-07-07,2941.13818359375,2969.3609834462977,2920.7424562325778,2926.064970356502,1989921
2022-07-08,2921.100341796875,2956.47974214826,2907.279625410543,2952.0070042630127,2136916
2022-07-11,2785.442626953125,2884.9162859075004,2778.4651113267278,2868.0539746766594,6974600
2022-07-12,2759.410888671875,2805.480089247644,2755.4301956021764,2786.4261820294582,3734815
2022-07-13,2718.306640625,2782.043159965035,2714.9520869755243,2776.675874125874,3863530
2022-07-14,2689.605224609375,2741.8501614442216,2661.128370626433,2740.9532526573576,4764908
2022-07-15,2685.8828125,2716.64660495241,2648.5713239374063,2707.3637315259157,4574806
2022-07-18,2747.680419921875,2759.7438008534455,2703.5525457596186,2711.3556094087903,3202795
2022-07-19,2757.322265625,2761.5376937826195,2717.6789348920574,2717.6789348920574,1865074
2022-07-20,2838.537109375,2844.949919921643,2778.668444964135,2787.4133060578565,3402251
2022-07-21,2849.748291015625,2855.757536006189,2819.926074284405,2840.5100868503773,2420640
2022-07-22,2844.09814453125,2867.4177761168103,2819.4331495849838,2856.654869231167,2075886
2022-07-25,2840.28564453125,2857.954702243871,2824.4552934601734,2838.7160542958572,1797504
2022-07-26,2794.677978515625,2842.214143830151,2777.2780357816973,2838.447170750544,2639367
2022-07-27,2860.107666015625,2864.816437135854,2789.3863207449663,2793.870864668994,1389808
2022-07-28,2924.37109375,2927.5102744977767,2871.587924159354,2884.4586528139857,2106333
2022-07-29,2961.5029296875,2975.3154558936158,2937.376171773738,2950.829803094839,2430257
2022-08-01,2958.72314453125,2984.015931899953,2933.7890331363833,2984.015931899953,1306913
2022-08-02,2952.4443359375,2971.368979620975,2934.3714928201657,2950.829856355455,1269114
2022-08-03,2995.22705078125,3003.747684703221,2939.2151378990916,2941.8609751646954,2895824
2022-08-04,3009.084228515625,3038.6373306019964,2966.39149968863,3004.64457361168,2150567
2022-08-05,3018.14306640625,3028.861083003313,3009.1290889772326,3014.689879862934,1106933
2022-08-08,3026.573974609375,3030.56517513093,2992.087873696429,3018.098229912615,1068836
2022-08-10,3008.45654296875,3036.0364904074586,2991.1910474176884,3036.0364904074586,1878359
2022-08-11,3069.670654296875,3075.2314455811347,3027.1123715619956,3049.490204414719,1449248
2022-08-12,3050.880859375,3066.53187766463,3032.6735628410443,3066.53187766463,1472354
2022-08-16,3042.942626953125,3062.8092894639904,3038.278744703972,3059.3561027853134,839942
2022-08-17,3050.476318359375,3065.589098824925,3023.569056907751,3036.125778918509,1622326
2022-08-18,3032.673095703125,3042.3148659889093,3015.4076000750924,3040.5210482613215,1430659
2022-08-19,3036.708984375,3068.7734741310087,3023.7038067117237,3037.830120380455,1398410
2022-08-22,3008.72607421875,3035.2297784740126,3002.3130436039473,3018.098729301394,1536532
